22:15:51 kwargs,  {'id': -1} <class 'dict'>
22:16:39 kwargs,  {'id': -1} <class 'dict'>
22:16:40 kwargs,  {'id': -1} <class 'dict'>
22:16:40 kwargs,  {'id': -1} <class 'dict'>
22:18:43 kwargs,  {'id': -1} <class 'dict'>
22:19:56 kwargs,  {'id': -1} <class 'dict'>
22:37:16 kwargs,  {'username': ''} <class 'dict'>
22:37:23 kwargs,  {'username': ''} <class 'dict'>
22:37:24 kwargs,  {'id': -1} <class 'dict'>
22:37:30 kwargs,  {'username': ''} <class 'dict'>
22:37:31 kwargs,  {'id': -1} <class 'dict'>
22:39:17 kwargs,  {'id': -1} <class 'dict'>
22:39:28 kwargs,  {'username': ''} <class 'dict'>
22:42:27 kwargs,  {'username': ''} <class 'dict'>
22:42:54 kwargs,  {'id': -1} <class 'dict'>
